"d07r0111","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0112","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0113","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","4","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0114","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","5","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0115","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","6","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0116","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","7","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0117","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0118","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0119","10","20","アンノーン","21","アンノーン","22","アンノーン","23","アンノーン","24","アンノーン","25","アンノーン","26","アンノーン","27","アンノーン","28","アンノーン","29","アンノーン","30","アンノーン","30","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0101","15","40","ゴローン","41","サイホーン","42","ゴローン","41","イワーク","42","イワーク","41","サイドン","43","ゴルバット","43","サイドン","42","ハガネール","41","ドラグン","42","ハガネール","41","ドラグン","ゴローン","サイホーン","ゴローン","イワーク","ゴルバット","イワーク","イワーク","サイドン","ハガネール","ドラグン","100","100","0","0","0","0","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0102","15","41","レアコイル","42","ハガネール","41","ゴローン","42","ハガネール","44","ハガネール","43","レアコイル","44","ゴルバット","43","ゴローン","42","イワーク","43","ドラグン","42","イワーク","43","ドラグン","レアコイル","ハガネール","ゴローン","ハガネール","ゴルバット","ハガネール","ハガネール","レアコイル","イワーク","ドラグン","100","100","0","0","0","0","イワーク","ドラグン","イワーク","ドラグン","イワーク","ドラグン","イワーク","ドラグン","イワーク","ドラグン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0103","15","42","ブイゼルガ","41","マリルリ","41","ゴローン","43","マリルリ","42","イワーク","44","ブイゼルガ","44","ゴルバット","43","ゴローン","44","ハガネール","43","ドラグン","44","ハガネール","43","ドラグン","ブイゼルガ","マリルリ","ゴローン","マリルリ","ゴルバット","マリルリ","イワーク","ブイゼルガ","ハガネール","ドラグン","100","100","0","0","0","0","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","15","50","30","ブイゼルガ","50","30","ブイゼルガ","50","30","ゴルバット","50","30","ゴルバット","50","30","ゴルバット","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","15","5","コイキング","55","20","15","コイキング","20","15","コイキング","25","10","コイキング","25","10","コイキング","25","10","コイキング","75","40","30","ギャラドス","40","30","ギャラドス","55","40","ギャラドス","55","40","ギャラドス","55","40","ギャラドス"
"d09r0104","15","48","ブイゼルガ","47","マリルリ","47","ゴローン","49","マリルリ","48","ジュゴン","50","ブイゼルガ","50","ゴルバット","49","ゴローン","50","ジュゴン","49","ドラグン","50","ジュゴン","49","ドラグン","ブイゼルガ","マリルリ","ゴローン","マリルリ","ゴルバット","マリルリ","ジュゴン","ブイゼルガ","ジュゴン","ドラグン","100","100","0","0","0","0","ジュゴン","ドラグン","ジュゴン","ドラグン","ジュゴン","ドラグン","ジュゴン","ドラグン","ジュゴン","ドラグン","15","55","35","ブイゼルガ","55","35","ジュゴン","55","35","ラプラス","55","35","ラプラス","55","35","ラプラス","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","15","5","コイキング","55","20","15","コイキング","20","15","コイキング","25","10","コイキング","25","10","コイキング","25","10","コイキング","75","40","30","ギャラドス","40","30","ギャラドス","55","40","ギャラドス","55","40","ギャラドス","55","40","ギャラドス"
"d09r0105","15","47","ゴローン","47","ブイゼルガ","49","ゴローン","48","イワーク","50","イワーク","48","ブイゼルガ","50","ゴルバット","49","ブイゼルガ","50","ハガネール","50","ドラグン","50","ハガネール","50","ドラグン","ゴローン","ブイゼルガ","ゴローン","イワーク","ゴルバット","イワーク","イワーク","ブイゼルガ","ハガネール","ドラグン","100","100","0","0","0","0","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0106","15","47","ゴローン","47","ブイゼルガ","49","ゴローン","48","イワーク","50","イワーク","48","ブイゼルガ","49","ゴルバット","49","ブイゼルガ","50","ハガネール","50","ドラグン","50","ハガネール","50","ドラグン","ゴローン","ブイゼルガ","ゴローン","イワーク","ゴルバット","イワーク","イワーク","ブイゼルガ","ハガネール","ドラグン","100","100","0","0","0","0","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","ハガネール","ドラグン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d12r0101","10","4","ズバット","4","コダック","5","ズバット","5","コダック","3","ズバット","3","ズバット","6","コダック","6","ズバット","6","ズバット","6","ズバット","6","ズバット","6","ズバット","ズバット","コダック","ズバット","コダック","ズバット","コダック","ズバット","ズバット","ズバット","ズバット","0","0","0","0","0","0","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","10","30","20","コダック","30","20","ズバット","40","20","ゴルダック","40","20","ゴルバット","40","20","ゴルバット","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","15","5","コイキング","50","20","15","コイキング","20","15","ドジョッチ","25","10","コイキング","25","10","ドジョッチ","25","10","ドジョッチ","75","55","30","ギャラドス","40","30","ナマズン","55","40","ギャラドス","55","40","ナマズン","55","40","ナマズン"
"d14r0101","10","5","ズバット","5","コダック","6","ズバット","6","コダック","5","イシツブテ","5","ズバット","7","コダック","7","イシツブテ","7","ズバット","8","ズバット","7","ズバット","8","ズバット","ズバット","コダック","ズバット","コダック","ズバット","コダック","イシツブテ","ズバット","ズバット","ズバット","0","0","0","0","0","0","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d14r0102","10","6","ズバット","8","コダック","7","ズバット","9","コダック","6","イシツブテ","8","ズバット","10","コダック","8","イシツブテ","9","ズバット","10","ゴルバット","9","ズバット","10","ゴルバット","ズバット","コダック","ズバット","コダック","ズバット","コダック","イシツブテ","ズバット","ズバット","ゴルバット","0","0","0","0","0","0","ズバット","ゴルバット","ズバット","ゴルバット","ズバット","ゴルバット","ズバット","ゴルバット","ズバット","ゴルバット","10","30","20","コダック","30","20","ズバット","40","20","ゴルダック","40","20","ゴルバット","40","20","ゴルバット","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","15","5","コイキング","50","20","15","コイキング","20","15","ドジョッチ","25","10","コイキング","25","10","ドジョッチ","25","10","ドジョッチ","75","55","30","ギャラドス","40","30","ナマズン","55","40","ギャラドス","55","40","ナマズン","55","40","ナマズン"
"d16","10","53","バクーダ","54","サイドン","51","オニドリル","51","ゴローン","53","オニドリル","52","マタドガス","53","エアームド","53","ゴローン","51","ドンメル","52","サイホーン","51","ドンメル","52","サイホーン","バクーダ","サイドン","オニドリル","ゴローン","ゴルバット","ゴローン","コータス","コータス","コータス","コータス","100","100","0","0","0","0","ドンメル","サイホーン","ドンメル","サイホーン","ドンメル","サイホーン","ドンメル","サイホーン","ドンメル","サイホーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d16r0101","10","54","マグカルゴ","54","サイドン","52","ゴルバット","51","ゴローン","52","ゴルバット","53","マタドガス","51","マタドガス","53","ゴローン","52","マグマッグ","52","サイホーン","52","マグマッグ","52","サイホーン","マグカルゴ","サイドン","ゴルバット","ゴローン","ゴルバット","ゴローン","ゴルバット","マタドガス","マグマッグ","サイホーン","100","100","0","0","0","0","マグマッグ","サイホーン","マグマッグ","サイホーン","マグマッグ","サイホーン","マグマッグ","サイホーン","マグマッグ","サイホーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d16r0102","10","53","マグカルゴ","55","マグカルゴ","53","ゴルバット","52","ゴローン","55","サイドン","54","マタドガス","52","マタドガス","54","ゴローン","53","マグマッグ","53","ドガース","53","マグマッグ","53","ドガース","マグカルゴ","マグカルゴ","ゴルバット","ゴローン","ゴルバット","ゴローン","サイドン","マタドガス","マグマッグ","ドガース","100","100","0","0","0","0","マグマッグ","ドガース","マグマッグ","ドガース","マグマッグ","ドガース","マグマッグ","ドガース","マグマッグ","ドガース","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0101","30","38","ゴローン","37","ビーバル","39","ゴローン","38","ムクバード","38","ビーバル","40","ムクバード","37","ゴローン","37","リリーン","40","サマヨール","39","リリーン","40","サマヨール","39","リリーン","ゴローン","ビーバル","ゴローン","ムクバード","サマヨール","ゴルバット","ビーバル","ムクバード","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","10","40","20","ゴルダック","40","20","ゴルダック","40","20","ゴルダック","40","20","ゴルダック","40","20","ゴルダック","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","15","5","コイキング","50","20","15","コイキング","20","15","トサキント","25","10","コイキング","25","10","トサキント","25","10","トサキント","75","40","30","ギャラドス","40","30","アズマオウ","55","40","ギャラドス","55","40","アズマオウ","55","40","アズマオウ"
"d17r0102","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0103","15","35","ゴースト","35","ドータクン","36","ゴースト","37","ゴルバット","37","ゴースト","37","ゴルバット","38","ゴルバット","36","チリーン","38","サマヨール","38","チリーン","38","サマヨール","38","チリーン","ゴースト","ドータクン","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","チリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","チリーン","サマヨール","チリーン","サマヨール","チリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0104","15","35","ゴースト","35","ドータクン","36","ゴースト","37","ゴルバット","37","ゴースト","37","ゴルバット","38","ゴルバット","36","チリーン","37","サマヨール","37","チリーン","37","サマヨール","37","チリーン","ゴースト","ドータクン","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","チリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","チリーン","サマヨール","チリーン","サマヨール","チリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0105","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0106","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0107","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0108","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0109","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0110","15","15","ゴース","15","セイドー","16","ゴース","17","ゴルバット","17","ゴース","17","ゴルバット","18","ゴルバット","16","リリーン","18","ヨマワル","18","リリーン","18","ヨマワル","18","リリーン","ゴース","セイドー","ゴース","ゴルバット","サマヨール","ゴルバット","ゴース","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0111","15","25","ゴースト","25","セイドー","26","ゴースト","27","ゴルバット","27","ゴースト","27","ゴルバット","25","ゴルバット","26","リリーン","28","ヨマワル","28","リリーン","28","サマヨール","28","チリーン","ゴースト","セイドー","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0112","15","25","ゴースト","25","セイドー","26","ゴースト","27","ゴルバット","27","ゴースト","27","ゴルバット","28","ゴルバット","26","リリーン","28","ヨマワル","28","リリーン","28","サマヨール","28","チリーン","ゴースト","セイドー","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0113","15","25","ゴースト","25","セイドー","26","ゴースト","27","ゴルバット","27","ゴースト","27","ゴルバット","28","ゴルバット","26","リリーン","28","ヨマワル","28","リリーン","28","サマヨール","28","チリーン","ゴースト","セイドー","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0114","15","25","ゴースト","25","セイドー","26","ゴースト","27","ゴルバット","27","ゴースト","27","ゴルバット","28","ゴルバット","26","リリーン","28","ヨマワル","28","リリーン","28","サマヨール","28","チリーン","ゴースト","セイドー","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0115","15","25","ゴースト","25","セイドー","26","ゴースト","27","ゴルバット","27","ゴースト","27","ゴルバット","28","ゴルバット","26","リリーン","28","ヨマワル","28","リリーン","28","サマヨール","28","チリーン","ゴースト","セイドー","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0116","15","25","ゴースト","25","セイドー","26","ゴースト","27","ゴルバット","27","ゴースト","27","ゴルバット","28","ゴルバット","26","リリーン","28","ヨマワル","28","リリーン","28","サマヨール","28","チリーン","ゴースト","セイドー","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","リリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","リリーン","サマヨール","リリーン","サマヨール","リリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0117","15","35","ゴースト","35","ドータクン","36","ゴースト","37","ゴルバット","37","ゴースト","37","ゴルバット","38","ゴルバット","36","チリーン","38","サマヨール","38","チリーン","38","サマヨール","38","チリーン","ゴースト","ドータクン","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","チリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","チリーン","サマヨール","チリーン","サマヨール","チリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0118","15","35","ゴースト","35","ドータクン","36","ゴースト","37","ゴルバット","37","ゴースト","37","ゴルバット","38","ゴルバット","36","チリーン","38","サマヨール","38","チリーン","38","サマヨール","38","チリーン","ゴースト","ドータクン","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","チリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","チリーン","サマヨール","チリーン","サマヨール","チリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0119","15","35","ゴースト","35","ドータクン","36","ゴースト","37","ゴルバット","37","ゴースト","37","ゴルバット","38","ゴルバット","36","チリーン","38","サマヨール","38","チリーン","38","サマヨール","38","チリーン","ゴースト","ドータクン","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","チリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","チリーン","サマヨール","チリーン","サマヨール","チリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0120","15","35","ゴースト","35","ドータクン","36","ゴースト","37","ゴルバット","37","ゴースト","37","ゴルバット","38","ゴルバット","36","チリーン","38","サマヨール","38","チリーン","38","サマヨール","38","チリーン","ゴースト","ドータクン","ゴースト","ゴルバット","サマヨール","ゴルバット","ゴースト","ゴルバット","サマヨール","チリーン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","サマヨール","チリーン","サマヨール","チリーン","サマヨール","チリーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
